#twotheta, yobs, ycal, bkg, diff
6.506000e+001,3.600000e+001,3.712187e+001,3.590803e+001,-1.121866e+000
6.508000e+001,3.300000e+001,3.703108e+001,3.582977e+001,-4.031078e+000
6.510000e+001,3.600000e+001,3.694152e+001,3.575222e+001,-9.415152e-001
6.512000e+001,3.100000e+001,3.685318e+001,3.567539e+001,-5.853176e+000
6.514000e+001,3.600000e+001,3.676606e+001,3.559930e+001,-7.660567e-001
6.516000e+001,4.200000e+001,3.668016e+001,3.552395e+001,5.319844e+000
6.518000e+001,2.700000e+001,3.659547e+001,3.544935e+001,-9.595473e+000
6.520000e+001,3.900000e+001,3.651201e+001,3.537552e+001,2.487993e+000
6.522000e+001,3.400000e+001,3.642976e+001,3.530246e+001,-2.429757e+000
6.524000e+001,3.100000e+001,3.634873e+001,3.523019e+001,-5.348725e+000
6.526000e+001,3.700000e+001,3.626891e+001,3.515871e+001,7.310878e-001
6.528000e+001,3.900000e+001,3.619032e+001,3.508803e+001,2.809680e+000
6.530000e+001,4.500000e+001,3.611295e+001,3.501817e+001,8.887049e+000
6.532000e+001,3.100000e+001,3.603681e+001,3.494914e+001,-5.036808e+000
6.534000e+001,2.800000e+001,3.596190e+001,3.488094e+001,-7.961895e+000
6.536000e+001,3.100000e+001,3.588822e+001,3.481359e+001,-4.888216e+000
6.538000e+001,4.100000e+001,3.581577e+001,3.474709e+001,5.184225e+000
6.540000e+001,2.600000e+001,3.574458e+001,3.468146e+001,-9.744576e+000
6.542000e+001,4.300000e+001,3.567463e+001,3.461671e+001,7.325373e+000
6.544000e+001,4.400000e+001,3.560593e+001,3.455285e+001,8.394069e+000
6.546000e+001,4.200000e+001,3.553850e+001,3.448988e+001,6.461504e+000
6.548000e+001,3.900000e+001,3.547233e+001,3.442782e+001,3.527672e+000
6.550000e+001,3.100000e+001,3.540743e+001,3.436667e+001,-4.407434e+000
6.552000e+001,3.000000e+001,3.534382e+001,3.430646e+001,-5.343823e+000
6.554000e+001,3.500000e+001,3.528150e+001,3.424718e+001,-2.815018e-001
6.556000e+001,4.400000e+001,3.522048e+001,3.418886e+001,8.779519e+000
6.558000e+001,3.500000e+001,3.516077e+001,3.413149e+001,-1.607691e-001
6.560000e+001,3.100000e+001,3.510238e+001,3.407509e+001,-4.102380e+000
6.562000e+001,2.600000e+001,3.504533e+001,3.401967e+001,-9.045328e+000
6.564000e+001,3.700000e+001,3.498963e+001,3.396524e+001,2.010366e+000
6.566000e+001,3.400000e+001,3.493533e+001,3.391181e+001,-9.353274e-001
6.568000e+001,3.700000e+001,3.488245e+001,3.385939e+001,2.117545e+000
6.570000e+001,2.000000e+001,3.483109e+001,3.380799e+001,-1.483109e+001
6.572000e+001,3.800000e+001,3.478135e+001,3.375762e+001,3.218649e+000
6.574000e+001,4.400000e+001,3.473343e+001,3.370829e+001,9.266568e+000
6.576000e+001,4.400000e+001,3.468765e+001,3.366001e+001,9.312355e+000
6.578000e+001,3.800000e+001,3.464449e+001,3.361280e+001,3.355508e+000
6.580000e+001,4.000000e+001,3.460476e+001,3.356665e+001,5.395242e+000
6.582000e+001,3.000000e+001,3.456965e+001,3.352159e+001,-4.569653e+000
6.584000e+001,3.800000e+001,3.454100e+001,3.347762e+001,3.458996e+000
6.586000e+001,3.700000e+001,3.452151e+001,3.343476e+001,2.478492e+000
6.588000e+001,4.400000e+001,3.451506e+001,3.339300e+001,9.484944e+000
6.590000e+001,4.400000e+001,3.452713e+001,3.335237e+001,9.472875e+000
6.592000e+001,2.600000e+001,3.456524e+001,3.331287e+001,-8.565240e+000
6.594000e+001,2.900000e+001,3.463946e+001,3.327452e+001,-5.639460e+000
6.596000e+001,4.900000e+001,3.476288e+001,3.323732e+001,1.423712e+001
6.598000e+001,4.000000e+001,3.495204e+001,3.320129e+001,5.047962e+000
6.600000e+001,4.700000e+001,3.522719e+001,3.316642e+001,1.177281e+001
6.602000e+001,4.600000e+001,3.561230e+001,3.313272e+001,1.038770e+001
6.604000e+001,3.100000e+001,3.613466e+001,3.310017e+001,-5.134661e+000
6.606000e+001,3.400000e+001,3.682403e+001,3.306877e+001,-2.824031e+000
6.608000e+001,4.600000e+001,3.771121e+001,3.303850e+001,8.288786e+000
6.610000e+001,3.400000e+001,3.882601e+001,3.300935e+001,-4.826007e+000
6.612000e+001,3.700000e+001,4.019461e+001,3.298131e+001,-3.194605e+000
6.614000e+001,4.500000e+001,4.183658e+001,3.295438e+001,3.163420e+000
6.616000e+001,4.200000e+001,4.376167e+001,3.292853e+001,-1.761669e+000
6.618000e+001,5.400000e+001,4.596671e+001,3.290377e+001,8.033290e+000
6.620000e+001,5.600000e+001,4.843308e+001,3.288007e+001,7.566915e+000
6.622000e+001,5.800000e+001,5.112510e+001,3.285744e+001,6.874901e+000
6.624000e+001,4.300000e+001,5.398964e+001,3.283585e+001,-1.098964e+001
6.626000e+001,5.600000e+001,5.695733e+001,3.281530e+001,-9.573318e-001
6.628000e+001,7.200000e+001,5.994536e+001,3.279579e+001,1.205464e+001
6.630000e+001,7.000000e+001,6.286170e+001,3.277728e+001,7.138300e+000
6.632000e+001,6.900000e+001,6.561052e+001,3.275979e+001,3.389480e+000
6.634000e+001,8.000000e+001,6.809825e+001,3.274329e+001,1.190175e+001
6.636000e+001,7.900000e+001,7.023963e+001,3.272778e+001,8.760368e+000
6.638000e+001,6.900000e+001,7.196317e+001,3.271324e+001,-2.963174e+000
6.640000e+001,8.000000e+001,7.288126e+001,3.269967e+001,7.118741e+000
6.642000e+001,6.300000e+001,7.056576e+001,3.268706e+001,-7.565758e+000
6.644000e+001,8.600000e+001,6.671363e+001,3.267539e+001,1.928637e+001
6.646000e+001,7.000000e+001,6.361085e+001,3.266465e+001,6.389153e+000
6.648000e+001,6.000000e+001,6.191940e+001,3.265484e+001,-1.919400e+000
6.650000e+001,5.300000e+001,6.122418e+001,3.264594e+001,-8.224176e+000
6.652000e+001,7.200000e+001,6.089088e+001,3.263794e+001,1.110912e+001
6.654000e+001,7.400000e+001,6.047678e+001,3.263084e+001,1.352322e+001
6.656000e+001,6.000000e+001,5.978932e+001,3.262461e+001,2.106840e-001
6.658000e+001,6.000000e+001,5.879969e+001,3.261926e+001,1.200312e+000
6.660000e+001,5.200000e+001,5.653189e+001,3.261477e+001,-4.531895e+000
6.662000e+001,7.400000e+001,5.310152e+001,3.261113e+001,2.089848e+001
6.664000e+001,4.900000e+001,4.986543e+001,3.260833e+001,-8.654253e-001
6.666000e+001,4.600000e+001,4.746057e+001,3.260636e+001,-1.460568e+000
6.668000e+001,5.200000e+001,4.582408e+001,3.260521e+001,6.175917e+000
6.670000e+001,4.700000e+001,4.465217e+001,3.260487e+001,2.347826e+000
6.672000e+001,5.000000e+001,4.368888e+001,3.260532e+001,6.311119e+000
6.674000e+001,4.700000e+001,4.280254e+001,3.260657e+001,4.197463e+000
6.676000e+001,5.000000e+001,4.195578e+001,3.260859e+001,8.044224e+000
6.678000e+001,4.300000e+001,4.116710e+001,3.261138e+001,1.832905e+000
6.680000e+001,4.300000e+001,4.045550e+001,3.261492e+001,2.544499e+000
6.682000e+001,4.700000e+001,3.983456e+001,3.261921e+001,7.165439e+000
6.684000e+001,3.900000e+001,3.930613e+001,3.262423e+001,-3.061286e-001
6.686000e+001,3.600000e+001,3.886366e+001,3.262998e+001,-2.863662e+000
6.688000e+001,3.800000e+001,3.849670e+001,3.263645e+001,-4.967010e-001
6.690000e+001,4.000000e+001,3.819414e+001,3.264362e+001,1.805864e+000
6.692000e+001,3.200000e+001,3.794443e+001,3.265148e+001,-5.944435e+000
6.694000e+001,4.100000e+001,3.774208e+001,3.266003e+001,3.257919e+000
6.696000e+001,4.200000e+001,3.757877e+001,3.266925e+001,4.421229e+000
6.698000e+001,3.800000e+001,3.744906e+001,3.267913e+001,5.509397e-001
6.700000e+001,3.300000e+001,3.734864e+001,3.268966e+001,-4.348638e+000
6.702000e+001,2.800000e+001,3.727410e+001,3.270084e+001,-9.274099e+000
6.704000e+001,3.900000e+001,3.722276e+001,3.271264e+001,1.777235e+000
6.706000e+001,4.400000e+001,3.719255e+001,3.272507e+001,6.807449e+000
6.708000e+001,3.200000e+001,3.718188e+001,3.273811e+001,-5.181875e+000
6.710000e+001,4.200000e+001,3.718960e+001,3.275174e+001,4.810404e+000
6.712000e+001,3.900000e+001,3.721498e+001,3.276597e+001,1.785017e+000
6.714000e+001,3.200000e+001,3.725771e+001,3.278077e+001,-5.257714e+000
6.716000e+001,2.500000e+001,3.731791e+001,3.279614e+001,-1.231791e+001
6.718000e+001,4.000000e+001,3.739622e+001,3.281207e+001,2.603783e+000
6.720000e+001,3.300000e+001,3.749389e+001,3.282855e+001,-4.493890e+000
6.722000e+001,4.200000e+001,3.761300e+001,3.284557e+001,4.386996e+000
6.724000e+001,3.400000e+001,3.775667e+001,3.286311e+001,-3.756672e+000
6.726000e+001,4.100000e+001,3.792938e+001,3.288116e+001,3.070620e+000
6.728000e+001,3.400000e+001,3.813741e+001,3.289973e+001,-4.137413e+000
6.730000e+001,5.400000e+001,3.838939e+001,3.291878e+001,1.561061e+001
6.732000e+001,4.500000e+001,3.869694e+001,3.293833e+001,6.303062e+000
6.734000e+001,4.400000e+001,3.907548e+001,3.295834e+001,4.924522e+000
6.736000e+001,4.100000e+001,3.954515e+001,3.297882e+001,1.454851e+000
6.738000e+001,4.700000e+001,4.013184e+001,3.299976e+001,6.868162e+000
6.740000e+001,3.900000e+001,4.086826e+001,3.302114e+001,-1.868264e+000
6.742000e+001,4.400000e+001,4.179508e+001,3.304294e+001,2.204924e+000
6.744000e+001,4.000000e+001,4.296186e+001,3.306518e+001,-2.961863e+000
6.746000e+001,7.000000e+001,4.442796e+001,3.308782e+001,2.557204e+001
6.748000e+001,4.600000e+001,4.626291e+001,3.311086e+001,-2.629132e-001
6.750000e+001,4.800000e+001,4.854645e+001,3.313430e+001,-5.464544e-001
6.752000e+001,6.800000e+001,5.136779e+001,3.315811e+001,1.663221e+001
6.754000e+001,7.500000e+001,5.482406e+001,3.318230e+001,2.017594e+001
6.756000e+001,6.100000e+001,5.901789e+001,3.320684e+001,1.982111e+000
6.758000e+001,7.500000e+001,6.405379e+001,3.323173e+001,1.094621e+001
6.760000e+001,8.000000e+001,7.003363e+001,3.325696e+001,9.966373e+000
6.762000e+001,8.800000e+001,7.705100e+001,3.328252e+001,1.094900e+001
6.764000e+001,9.300000e+001,8.518488e+001,3.330840e+001,7.815125e+000
6.766000e+001,8.800000e+001,9.449269e+001,3.333458e+001,-6.492691e+000
6.768000e+001,1.070000e+002,1.050033e+002,3.336106e+001,1.996733e+000
6.770000e+001,1.110000e+002,1.167100e+002,3.338783e+001,-5.710012e+000
6.772000e+001,1.200000e+002,1.295648e+002,3.341487e+001,-9.564840e+000
6.774000e+001,1.320000e+002,1.434732e+002,3.344218e+001,-1.147322e+001
6.776000e+001,1.440000e+002,1.582907e+002,3.346974e+001,-1.429065e+001
6.778000e+001,1.700000e+002,1.738209e+002,3.349755e+001,-3.820920e+000
6.780000e+001,1.930000e+002,1.898161e+002,3.352559e+001,3.183909e+000
6.782000e+001,1.990000e+002,2.059786e+002,3.355385e+001,-6.978641e+000
6.784000e+001,2.180000e+002,2.219660e+002,3.358233e+001,-3.966026e+000
6.786000e+001,2.610000e+002,2.373986e+002,3.361101e+001,2.360136e+001
6.788000e+001,2.900000e+002,2.518726e+002,3.363988e+001,3.812739e+001
6.790000e+001,2.830000e+002,2.649789e+002,3.366893e+001,1.802111e+001
6.792000e+001,2.710000e+002,2.763293e+002,3.369816e+001,-5.329304e+000
6.794000e+001,2.900000e+002,2.855872e+002,3.372754e+001,4.412759e+000
6.796000e+001,2.950000e+002,2.921460e+002,3.375708e+001,2.854011e+000
6.798000e+001,2.900000e+002,2.910173e+002,3.378675e+001,-1.017272e+000
6.800000e+001,2.870000e+002,2.822667e+002,3.381655e+001,4.733306e+000
6.802000e+001,2.600000e+002,2.688661e+002,3.384648e+001,-8.866134e+000
6.804000e+001,2.560000e+002,2.536177e+002,3.387651e+001,2.382291e+000
6.806000e+001,2.190000e+002,2.384296e+002,3.390664e+001,-1.942958e+001
6.808000e+001,2.410000e+002,2.242932e+002,3.393686e+001,1.670675e+001
6.810000e+001,2.250000e+002,2.115497e+002,3.396715e+001,1.345030e+001
6.812000e+001,2.350000e+002,2.001598e+002,3.399751e+001,3.484021e+001
6.814000e+001,1.700000e+002,1.898960e+002,3.402793e+001,-1.989600e+001
6.816000e+001,1.820000e+002,1.796182e+002,3.405839e+001,2.381813e+000
6.818000e+001,1.630000e+002,1.668693e+002,3.408889e+001,-3.869296e+000
6.820000e+001,1.620000e+002,1.524335e+002,3.411941e+001,9.566503e+000
6.822000e+001,1.460000e+002,1.376183e+002,3.414995e+001,8.381725e+000
6.824000e+001,1.270000e+002,1.235011e+002,3.418049e+001,3.498865e+000
6.826000e+001,9.800000e+001,1.107262e+002,3.421103e+001,-1.272624e+001
6.828000e+001,1.060000e+002,9.956766e+001,3.424155e+001,6.432344e+000
6.830000e+001,9.200000e+001,9.006226e+001,3.427204e+001,1.937743e+000
6.832000e+001,9.000000e+001,8.211624e+001,3.430249e+001,7.883759e+000
6.834000e+001,7.400000e+001,7.557103e+001,3.433289e+001,-1.571032e+000
6.836000e+001,8.000000e+001,7.024137e+001,3.436324e+001,9.758635e+000
6.838000e+001,5.500000e+001,6.593830e+001,3.439352e+001,-1.093830e+001
6.840000e+001,6.200000e+001,6.248407e+001,3.442371e+001,-4.840683e-001
6.842000e+001,6.500000e+001,5.972156e+001,3.445382e+001,5.278437e+000
6.844000e+001,5.500000e+001,5.751946e+001,3.448383e+001,-2.519463e+000
6.846000e+001,5.400000e+001,5.577376e+001,3.451372e+001,-1.773758e+000
6.848000e+001,6.100000e+001,5.440657e+001,3.454350e+001,6.593429e+000
6.850000e+001,5.300000e+001,5.336328e+001,3.457314e+001,-3.632814e-001
6.852000e+001,7.000000e+001,5.260892e+001,3.460264e+001,1.739108e+001
6.854000e+001,6.100000e+001,5.212454e+001,3.463199e+001,8.875463e+000
6.856000e+001,6.900000e+001,5.190394e+001,3.466117e+001,1.709606e+001
6.858000e+001,5.400000e+001,5.195101e+001,3.469018e+001,2.048991e+000
6.860000e+001,4.900000e+001,5.227745e+001,3.471901e+001,-3.277448e+000
6.862000e+001,6.800000e+001,5.290099e+001,3.474764e+001,1.509901e+001
6.864000e+001,4.700000e+001,5.384373e+001,3.477606e+001,-6.843730e+000
6.866000e+001,6.100000e+001,5.513061e+001,3.480428e+001,5.869388e+000
6.868000e+001,6.700000e+001,5.678778e+001,3.483226e+001,1.021222e+001
6.870000e+001,6.300000e+001,5.884089e+001,3.486001e+001,4.159107e+000
6.872000e+001,7.600000e+001,6.131326e+001,3.488751e+001,1.468674e+001
6.874000e+001,6.500000e+001,6.422389e+001,3.491475e+001,7.761059e-001
6.876000e+001,5.800000e+001,6.758550e+001,3.494173e+001,-9.585501e+000
6.878000e+001,7.600000e+001,7.140245e+001,3.496843e+001,4.597546e+000
6.880000e+001,7.700000e+001,7.566890e+001,3.499484e+001,1.331104e+000
6.882000e+001,7.600000e+001,8.036702e+001,3.502095e+001,-4.367022e+000
6.884000e+001,8.500000e+001,8.546564e+001,3.504675e+001,-4.656422e-001
6.886000e+001,8.100000e+001,9.091910e+001,3.507223e+001,-9.919104e+000
6.888000e+001,9.900000e+001,9.666663e+001,3.509738e+001,2.333374e+000
6.890000e+001,9.900000e+001,1.026321e+002,3.512219e+001,-3.632076e+000
6.892000e+001,1.140000e+002,1.087243e+002,3.514665e+001,5.275747e+000
6.894000e+001,1.200000e+002,1.148377e+002,3.517075e+001,5.162265e+000
6.896000e+001,1.080000e+002,1.208545e+002,3.519447e+001,-1.285445e+001
6.898000e+001,1.570000e+002,1.266463e+002,3.521781e+001,3.035374e+001
6.900000e+001,1.370000e+002,1.320788e+002,3.524076e+001,4.921169e+000
6.902000e+001,1.460000e+002,1.370172e+002,3.526331e+001,8.982766e+000
6.904000e+001,1.550000e+002,1.413332e+002,3.528544e+001,1.366685e+001
6.906000e+001,1.350000e+002,1.449132e+002,3.530714e+001,-9.913212e+000
6.908000e+001,1.520000e+002,1.476645e+002,3.532842e+001,4.335503e+000
6.910000e+001,1.730000e+002,1.488777e+002,3.534924e+001,2.412233e+001
6.912000e+001,1.310000e+002,1.481536e+002,3.536961e+001,-1.715356e+001
6.914000e+001,1.540000e+002,1.458188e+002,3.538952e+001,8.181245e+000
6.916000e+001,1.360000e+002,1.423056e+002,3.540894e+001,-6.305616e+000
6.918000e+001,1.350000e+002,1.380373e+002,3.542788e+001,-3.037287e+000
6.920000e+001,1.410000e+002,1.333552e+002,3.544632e+001,7.644782e+000
6.922000e+001,1.200000e+002,1.284963e+002,3.546426e+001,-8.496307e+000
6.924000e+001,1.210000e+002,1.236038e+002,3.548167e+001,-2.603757e+000
6.926000e+001,1.290000e+002,1.187522e+002,3.549856e+001,1.024782e+001
6.928000e+001,1.260000e+002,1.139567e+002,3.551491e+001,1.204330e+001
6.930000e+001,1.200000e+002,1.088403e+002,3.553070e+001,1.115973e+001
6.932000e+001,1.010000e+002,1.033255e+002,3.554594e+001,-2.325469e+000
6.934000e+001,7.900000e+001,9.758799e+001,3.556061e+001,-1.858799e+001
6.936000e+001,9.200000e+001,9.183646e+001,3.557469e+001,1.635436e-001
6.938000e+001,8.500000e+001,8.626164e+001,3.558818e+001,-1.261643e+000
6.940000e+001,7.900000e+001,8.100726e+001,3.560107e+001,-2.007264e+000
6.942000e+001,9.000000e+001,7.616325e+001,3.561335e+001,1.383675e+001
6.944000e+001,8.700000e+001,7.177303e+001,3.562501e+001,1.522697e+001
6.946000e+001,7.800000e+001,6.784566e+001,3.563603e+001,1.015434e+001
6.948000e+001,6.600000e+001,6.436751e+001,3.564641e+001,1.632492e+000
6.950000e+001,6.800000e+001,6.131123e+001,3.565613e+001,6.688773e+000
6.952000e+001,6.600000e+001,5.864198e+001,3.566519e+001,7.358016e+000
6.954000e+001,6.600000e+001,5.632156e+001,3.567357e+001,9.678441e+000
6.956000e+001,4.500000e+001,5.431096e+001,3.568127e+001,-9.310964e+000
6.958000e+001,6.100000e+001,5.257215e+001,3.568827e+001,8.427849e+000
6.960000e+001,4.500000e+001,5.106912e+001,3.569456e+001,-6.069121e+000
6.962000e+001,5.300000e+001,4.976866e+001,3.570014e+001,3.231339e+000
6.964000e+001,5.400000e+001,4.864078e+001,3.570499e+001,5.359218e+000
6.966000e+001,3.600000e+001,4.765894e+001,3.570910e+001,-1.165894e+001
6.968000e+001,5.500000e+001,4.680004e+001,3.571246e+001,8.199961e+000
6.970000e+001,4.700000e+001,4.604435e+001,3.571507e+001,9.556486e-001
6.972000e+001,4.300000e+001,4.537524e+001,3.571690e+001,-2.375235e+000
6.974000e+001,5.100000e+001,4.477884e+001,3.571796e+001,6.221161e+000
6.976000e+001,4.400000e+001,4.424374e+001,3.571822e+001,-2.437436e-001
6.978000e+001,4.800000e+001,4.376060e+001,3.571769e+001,4.239398e+000
6.980000e+001,5.200000e+001,4.332180e+001,3.571636e+001,8.678200e+000
6.982000e+001,3.400000e+001,4.292113e+001,3.571424e+001,-8.921133e+000
6.984000e+001,4.400000e+001,4.255353e+001,3.571134e+001,1.446474e+000
6.986000e+001,4.000000e+001,4.221481e+001,3.570767e+001,-2.214807e+000
6.988000e+001,4.400000e+001,4.190152e+001,3.570322e+001,2.098484e+000
6.990000e+001,4.400000e+001,4.161075e+001,3.569801e+001,2.389246e+000
6.992000e+001,4.500000e+001,4.134007e+001,3.569205e+001,3.659929e+000
6.994000e+001,5.400000e+001,4.108737e+001,3.568533e+001,1.291263e+001
6.996000e+001,3.600000e+001,4.085084e+001,3.567786e+001,-4.850841e+000
6.998000e+001,4.200000e+001,4.062891e+001,3.566966e+001,1.371093e+000
7.000000e+001,4.900000e+001,4.042019e+001,3.566072e+001,8.579815e+000
7.002000e+001,3.600000e+001,4.022346e+001,3.565106e+001,-4.223455e+000
7.004000e+001,4.200000e+001,4.003763e+001,3.564067e+001,1.962368e+000
7.006000e+001,3.300000e+001,3.986175e+001,3.562957e+001,-6.861749e+000
7.008000e+001,5.000000e+001,3.969494e+001,3.561776e+001,1.030506e+001
7.010000e+001,4.100000e+001,3.953644e+001,3.560525e+001,1.463563e+000
7.012000e+001,4.100000e+001,3.938553e+001,3.559204e+001,1.614466e+000
7.014000e+001,4.400000e+001,3.924160e+001,3.557814e+001,4.758398e+000
7.016000e+001,4.100000e+001,3.910407e+001,3.556355e+001,1.895925e+000
7.018000e+001,4.400000e+001,3.897243e+001,3.554829e+001,5.027565e+000
7.020000e+001,5.400000e+001,3.884621e+001,3.553235e+001,1.515379e+001
7.022000e+001,4.000000e+001,3.872499e+001,3.551575e+001,1.275011e+000
7.024000e+001,3.200000e+001,3.860837e+001,3.549849e+001,-6.608371e+000
7.026000e+001,3.900000e+001,3.849601e+001,3.548057e+001,5.039928e-001
7.028000e+001,3.900000e+001,3.838757e+001,3.546201e+001,6.124253e-001
7.030000e+001,3.500000e+001,3.828278e+001,3.544280e+001,-3.282779e+000
7.032000e+001,4.300000e+001,3.818135e+001,3.542296e+001,4.818652e+000
7.034000e+001,4.300000e+001,3.808304e+001,3.540249e+001,4.916964e+000
7.036000e+001,2.800000e+001,3.798761e+001,3.538140e+001,-9.987613e+000
7.038000e+001,4.800000e+001,3.789487e+001,3.535969e+001,1.010513e+001
7.040000e+001,3.900000e+001,3.780462e+001,3.533737e+001,1.195385e+000
7.042000e+001,3.400000e+001,3.771667e+001,3.531444e+001,-3.716669e+000
7.044000e+001,3.200000e+001,3.763087e+001,3.529092e+001,-5.630868e+000
7.046000e+001,3.400000e+001,3.754706e+001,3.526680e+001,-3.547060e+000
7.048000e+001,5.000000e+001,3.746510e+001,3.524210e+001,1.253490e+001
7.050000e+001,3.900000e+001,3.738487e+001,3.521681e+001,1.615128e+000
7.052000e+001,3.800000e+001,3.730624e+001,3.519095e+001,6.937576e-001
7.054000e+001,3.100000e+001,3.722910e+001,3.516452e+001,-6.229103e+000
7.056000e+001,4.100000e+001,3.715335e+001,3.513753e+001,3.846649e+000
7.058000e+001,3.500000e+001,3.705510e+001,3.510999e+001,-2.055104e+000
7.060000e+001,3.400000e+001,3.698207e+001,3.508189e+001,-2.982069e+000
7.062000e+001,3.100000e+001,3.691015e+001,3.505325e+001,-5.910150e+000
7.064000e+001,3.100000e+001,3.683927e+001,3.502408e+001,-5.839267e+000
7.066000e+001,3.500000e+001,3.676935e+001,3.499437e+001,-1.769350e+000
7.068000e+001,3.600000e+001,3.670033e+001,3.496413e+001,-7.003307e-001
7.070000e+001,3.600000e+001,3.663215e+001,3.493338e+001,-6.321466e-001
7.072000e+001,4.100000e+001,3.656474e+001,3.490212e+001,4.435261e+000
7.074000e+001,3.000000e+001,3.649805e+001,3.487034e+001,-6.498053e+000
7.076000e+001,3.600000e+001,3.643204e+001,3.483807e+001,-4.320386e-001
7.078000e+001,3.700000e+001,3.635490e+001,3.480530e+001,6.451007e-001
7.080000e+001,2.900000e+001,3.629020e+001,3.477204e+001,-7.290197e+000
7.082000e+001,3.500000e+001,3.622603e+001,3.473830e+001,-1.226031e+000
7.084000e+001,2.700000e+001,3.616236e+001,3.470408e+001,-9.162361e+000
7.086000e+001,4.200000e+001,3.605523e+001,3.466940e+001,5.944771e+000
7.088000e+001,3.800000e+001,3.599266e+001,3.463425e+001,2.007337e+000
7.090000e+001,2.900000e+001,3.593049e+001,3.459864e+001,-6.930489e+000
7.092000e+001,4.800000e+001,3.586868e+001,3.456258e+001,1.213132e+001
7.094000e+001,3.000000e+001,3.580720e+001,3.452607e+001,-5.807202e+000
7.096000e+001,3.500000e+001,3.574603e+001,3.448912e+001,-7.460344e-001
7.098000e+001,3.600000e+001,3.568515e+001,3.445174e+001,3.148490e-001
7.100000e+001,3.700000e+001,3.562453e+001,3.441393e+001,1.375471e+000
7.102000e+001,3.500000e+001,3.556415e+001,3.437570e+001,-5.641468e-001
7.104000e+001,3.300000e+001,3.548219e+001,3.433706e+001,-2.482186e+000
7.106000e+001,2.800000e+001,3.542233e+001,3.429800e+001,-7.422334e+000
7.108000e+001,3.000000e+001,3.536266e+001,3.425855e+001,-5.362664e+000
7.110000e+001,3.800000e+001,3.530316e+001,3.421869e+001,2.696839e+000
7.112000e+001,3.700000e+001,3.524381e+001,3.417845e+001,1.756191e+000
7.114000e+001,3.100000e+001,3.518460e+001,3.413782e+001,-4.184595e+000
7.116000e+001,2.500000e+001,3.512550e+001,3.409681e+001,-1.012550e+001
7.118000e+001,3.800000e+001,3.506653e+001,3.405543e+001,2.933474e+000
7.120000e+001,3.900000e+001,3.500765e+001,3.401369e+001,3.992352e+000
7.122000e+001,2.800000e+001,3.494886e+001,3.397158e+001,-6.948860e+000
7.124000e+001,3.100000e+001,3.489015e+001,3.392912e+001,-3.890150e+000
7.126000e+001,2.400000e+001,3.483151e+001,3.388631e+001,-1.083151e+001
7.128000e+001,3.500000e+001,3.477294e+001,3.384316e+001,2.270648e-001
7.130000e+001,4.400000e+001,3.471441e+001,3.379967e+001,9.285587e+000
7.132000e+001,3.300000e+001,3.465594e+001,3.375586e+001,-1.655937e+000
7.134000e+001,2.700000e+001,3.459750e+001,3.371172e+001,-7.597501e+000
7.136000e+001,3.400000e+001,3.453910e+001,3.366726e+001,-5.390999e-001
7.138000e+001,2.600000e+001,3.448073e+001,3.362249e+001,-8.480727e+000
7.140000e+001,3.400000e+001,3.442238e+001,3.357742e+001,-4.223771e-001
7.142000e+001,3.300000e+001,3.436405e+001,3.353205e+001,-1.364046e+000
7.144000e+001,2.000000e+001,3.430573e+001,3.348638e+001,-1.430573e+001
7.146000e+001,2.500000e+001,3.424742e+001,3.344043e+001,-9.247424e+000
7.148000e+001,2.700000e+001,3.418913e+001,3.339420e+001,-7.189125e+000
7.150000e+001,2.600000e+001,3.413083e+001,3.334769e+001,-8.130831e+000
7.152000e+001,2.400000e+001,3.407254e+001,3.330091e+001,-1.007254e+001
7.154000e+001,3.100000e+001,3.401425e+001,3.325388e+001,-3.014246e+000
7.156000e+001,2.500000e+001,3.395595e+001,3.320658e+001,-8.955951e+000
7.158000e+001,2.900000e+001,3.389765e+001,3.315904e+001,-4.897652e+000
7.160000e+001,3.500000e+001,3.383935e+001,3.311125e+001,1.160653e+000
7.162000e+001,2.700000e+001,3.378104e+001,3.306322e+001,-6.781035e+000
7.164000e+001,2.200000e+001,3.372272e+001,3.301497e+001,-1.172272e+001
7.166000e+001,3.700000e+001,3.366439e+001,3.296648e+001,3.335610e+000
7.168000e+001,2.600000e+001,3.360606e+001,3.291778e+001,-7.606056e+000
7.170000e+001,4.400000e+001,3.354771e+001,3.286886e+001,1.045229e+001
7.172000e+001,3.700000e+001,3.348936e+001,3.281974e+001,3.510637e+000
7.174000e+001,4.300000e+001,3.343101e+001,3.277042e+001,9.568995e+000
7.176000e+001,3.600000e+001,3.337264e+001,3.272090e+001,2.627360e+000
7.178000e+001,3.200000e+001,3.331427e+001,3.267119e+001,-1.314269e+000
7.180000e+001,2.900000e+001,3.325589e+001,3.262130e+001,-4.255893e+000
7.182000e+001,2.200000e+001,3.319751e+001,3.257123e+001,-1.119751e+001
7.184000e+001,3.300000e+001,3.313913e+001,3.252099e+001,-1.391314e-001
7.186000e+001,3.900000e+001,3.308075e+001,3.247059e+001,5.919252e+000
7.188000e+001,2.700000e+001,3.302237e+001,3.242003e+001,-6.022365e+000
7.190000e+001,3.100000e+001,3.296399e+001,3.236932e+001,-1.963985e+000
7.192000e+001,3.400000e+001,3.290561e+001,3.231846e+001,1.094390e+000
7.194000e+001,2.600000e+001,3.284724e+001,3.226746e+001,-6.847241e+000
